Name,S1,S2,Cluster
TX Guadalupe,0.2279814,0.5426433,A
TX Hale,0.4685028,0.41205415,B
TX Hall,0.2130329,0.6968476,A
TX Hamilton,0.07603875,0.8309292,A
TX Hansford,0.3722797,0.5290638,B
TX Hardeman,0.08935001,0.7907122,A
TX Hardin,0.079223365,0.7733915,A
TX Harris,0.7624982,0.07949004,B
TX Harrison,0.22645575,0.6332797,A
TX Hartley,0.27385667,0.57048255,A
TX Haskell,0.16354968,0.73222953,A
TX Hays,0.39254966,0.35120064,B
TX Hemphill,0.1718796,0.71087617,A
TX Henderson,0.09131347,0.8048653,A
TX Hidalgo,0.7543524,0.044758685,B
TX Hill,0.12977652,0.7352431,A
TX Hockley,0.2584492,0.5929979,A
TX Hood,0.0736813,0.76413447,A
TX Hopkins,0.056671117,0.7919622,A
TX Houston,0.16110827,0.73563,A
TX Howard,0.21244633,0.64378864,A
TX Hudspeth,0.44950914,0.39751193,B
TX Hunt,0.18058413,0.6921626,A
TX Hutchinson,0.051248353,0.8364144,A
TX Irion,0.00043186164,0.8308101,A
TX Jack,0.024688233,0.8476782,A
TX Jackson,0.21925214,0.64324373,A
TX Jasper,0.10244792,0.77855563,A
TX Jeff Davis,0.17781408,0.609279,A
TX Jefferson,0.43473437,0.43565062,B
TX Jim Hogg,0.5592594,0.29478332,B
TX Jim Wells,0.47672352,0.36675194,B
TX Johnson,0.1364122,0.7059279,A
TX Jones,0.25451332,0.6204027,A
TX Karnes,0.38212925,0.47538337,B
TX Kaufman,0.19559422,0.6323795,A
TX Kendall,0.072256505,0.7074686,A
TX Kenedy,0.5145442,0.3925751,B
TX Kent,0.029252373,0.8461969,A
TX Kerr,0.08917784,0.7685713,A
TX Kimble,0.037231814,0.8443001,A
TX King,0.012981842,0.8925844,A
TX Kinney,0.2698152,0.57543164,A
TX Kleberg,0.48764268,0.31448838,B
TX Knox,0.26186508,0.6152494,A
TX Lamar,0.15600383,0.73142743,A
TX Lamb,0.37096637,0.5115618,B
TX Lampasas,0.064331084,0.77729625,A
TX Lasalle,0.58808494,0.27436516,B
TX Lavaca,0.24160105,0.6275512,A
TX Lee,0.21299046,0.62958497,A
TX Leon,0.061253827,0.81408983,A
TX Liberty,0.23882562,0.6645183,A
TX Limestone,0.1862379,0.69972616,A
TX Lipscomb,0.061067894,0.7859662,A
TX Live Oak,0.2260953,0.62598026,A
TX Llano,0.014943127,0.85587394,A
TX Loving,0.09184878,0.9478838,A
TX Lubbock,0.33731514,0.484456,B
TX Lynn,0.298792,0.57055175,A
TX Madison,0.21943994,0.64588886,A
TX Marion,0.3577209,0.5332485,B
TX Martin,0.27249396,0.6047186,A
TX Mason,0.22315045,0.68590873,A
TX Matagorda,0.24526839,0.65051585,A
TX Maverick,0.5631744,0.24286641,B
TX Mcculloch,0.10734513,0.7202913,A
TX Mclennan,0.2991375,0.5446059,A
TX Mcmullen,0.3860304,0.51731485,B
TX Medina,0.29089338,0.5317263,A
TX Menard,0.13821644,0.7448931,A
TX Midland,0.3121692,0.5081891,B
TX Milam,0.15782224,0.7112681,A
TX Mills,0.0017731457,0.8988459,A
TX Mitchell,0.1394958,0.71261847,A
TX Montague,0.048275393,0.826724,A
TX Montgomery,0.30956525,0.49250823,B
TX Moore,0.5835816,0.30282113,B
TX Morris,0.08477507,0.7988708,A
TX Motley,0.069129996,0.8390205,A
TX Nacogdoches,0.33926898,0.52906126,B
TX Navarro,0.22624688,0.6470618,A
TX Newton,0.088770814,0.7991559,A
TX Nolan,0.15803914,0.7337618,A
TX Nueces,0.48665985,0.31829002,B
TX Ochiltree,0.30269364,0.5509433,A
TX Oldham,0.3141265,0.5555815,B
TX Orange,0.10122383,0.78863084,A
TX Palo Pinto,0.1131092,0.7692753,A
TX Panola,0.28782025,0.61709446,A
TX Parker,0.058552623,0.76493585,A
TX Parmer,0.47835222,0.3728802,B
TX Pecos,0.39567035,0.41823825,B
TX Polk,0.1397997,0.76689553,A
TX Potter,0.47944874,0.42407396,B
TX Presidio,0.5704155,0.20672609,B
TX Rains,0.02969174,0.8359547,A
TX Randall,0.12307016,0.674926,A
TX Reagan,0.37237963,0.5071912,B
TX Real,0.2369625,0.6847766,A
TX Red River,0.22164737,0.67528266,A
TX Reeves,0.42058846,0.38228104,B
TX Refugio,0.3163397,0.56168836,B
TX Roberts,0.022999393,0.81541264,A
TX Robertson,0.15604807,0.69567674,A
TX Rockwall,0.1800859,0.594768,A
TX Runnels,0.073774256,0.77743447,A
TX Rusk,0.13033614,0.7379092,A
TX Sabine,0.078726195,0.8392723,A
TX San Augustine,0.26925948,0.6882748,A
TX San Jacinto,0.12464832,0.75352377,A
TX San Patricio,0.36640763,0.48022503,B
TX San Saba,0.14570461,0.7213104,A
TX Schleicher,0.27496845,0.5416951,A
TX Scurry,0.22323032,0.6428739,A
TX Shackelford,0.04518312,0.8106764,A
TX Shelby,0.34875676,0.57085127,B
TX Sherman,0.21096666,0.6319083,A
TX Smith,0.2253553,0.623413,A
TX Somervell,0.12044801,0.71494365,A
TX Starr,0.77374864,0.0668586,B
TX Stephens,0.08733517,0.79751515,A
TX Sterling,0.08461191,0.77727544,A
TX Stonewall,0.059483577,0.80244476,A
TX Sutton,0.31194052,0.5323077,B
TX Swisher,0.25645706,0.62237614,A
TX Tarrant,0.50089294,0.32329705,B
TX Taylor,0.16893674,0.66421604,A
TX Terrell,0.19262342,0.6414799,A
TX Terry,0.3377927,0.5389825,B
TX Throckmorton,0.07671859,0.8210904,A
TX Titus,0.3773331,0.4827021,B
TX Tom Green,0.24989288,0.56013757,A
TX Travis,0.6098029,0.11975232,B
TX Trinity,0.07523202,0.85731775,A
TX Tyler,0.08050778,0.8124767,A
TX Upshur,0.035215188,0.82685834,A
TX Upton,0.22299328,0.6199642,A
TX Uvalde,0.42856082,0.41669413,B
TX Val Verde,0.6131538,0.1997893,B
TX Van Zandt,0.045576148,0.8275876,A
TX Victoria,0.37712586,0.4629481,B
TX Walker,0.45826417,0.41335484,B
TX Waller,0.35676152,0.4482004,B
TX Ward,0.24992844,0.6011709,A
TX Washington,0.33744806,0.5158227,B
TX Webb,0.73858553,0.050382454,B
TX Wharton,0.36477673,0.50478643,B
TX Wheeler,0.11054945,0.76588017,A
TX Wichita,0.17382978,0.6956665,A
TX Wilbarger,0.12556694,0.7613891,A
TX Willacy,0.66652673,0.16691384,B
TX Williamson,0.32270995,0.40477297,B
TX Wilson,0.2120569,0.58125854,A
TX Winkler,0.2594834,0.6120779,A
TX Wise,0.08719452,0.7624989,A
TX Wood,0.058173932,0.8163818,A
TX Yoakum,0.32912874,0.49274874,B
TX Young,0.08753712,0.7953019,A
TX Zapata,0.6434025,0.18946914,B
TX Zavala,0.6084854,0.24221681,B
UT Beaver,0.06468231,0.7500452,A
UT Box Elder,0.06728275,0.6958654,A
UT Cache,0.20062564,0.52091306,A
UT Carbon,0.03502619,0.79619753,A
UT Daggett,0.006252805,0.809983,A
UT Davis,0.14142525,0.5818992,A
UT Duchesne,0.017079933,0.77427226,A
UT Emery,0.00018311448,0.8105248,A
UT Garfield,0.100673996,0.7006134,A
UT Grand,0.18212019,0.602999,A
UT Iron,0.09723051,0.68184906,A
UT Juab,0.07662833,0.70363957,A
UT Kane,0.006627507,0.7656663,A
UT Millard,0.04862925,0.7411009,A
UT Morgan,0.0031762056,0.7072566,A
UT Piute,8.577774e-9,0.83522373,A
UT Rich,0.006197812,0.7856598,A
UT Salt Lake,0.43667337,0.30164173,B
UT San Juan,0.56834114,0.29933953,B
UT Sanpete,0.116098434,0.6516834,A
UT Sevier,0.02440361,0.7884046,A
UT Summit,0.30170903,0.40108475,B
UT Tooele,0.13160282,0.628779,A
UT Uintah,0.03043848,0.7611987,A
UT Utah,0.22295338,0.49395952,A
UT Wasatch,0.19136898,0.51210713,A
UT Washington,0.149589,0.61158,A
UT Wayne,0.00013040089,0.80096394,A
UT Weber,0.2060147,0.5609067,A
VT Addison,0.18844149,0.5298484,A
VT Bennington,0.12448363,0.6589083,A
VT Caledonia,0.100285955,0.6594501,A
VT Chittenden,0.37641308,0.3250388,B
VT Essex,0.038592026,0.7500994,A
VT Franklin,0.17232563,0.58271796,A
VT Grand Isle,0.098577105,0.64817023,A
VT Lamoille,0.1429739,0.5925934,A
VT Orange,0.09270873,0.6654241,A
VT Orleans,0.07071811,0.7247367,A
VT Rutland,0.13459143,0.65001065,A
VT Washington,0.16802286,0.56328845,A
VT Windham,0.17926782,0.58655685,A
VT Windsor,0.12469465,0.63381296,A
VA Accomack,0.42541152,0.44739276,B
VA Albemarle,0.34637064,0.3708933,B
VA Alleghany,0.067440614,0.7712541,A
VA Amelia,0.12774336,0.70350015,A
VA Amherst,0.08892834,0.72388697,A
VA Appomattox,0.057141878,0.7812077,A
VA Arlington,0.69962764,1.7405605e-9,B
VA Augusta,0.03941214,0.75916123,A
VA Bath,0.00024201222,0.8512558,A
VA Bedford,0.03928078,0.7528665,A
VA Bland,7.973429e-5,0.8693764,A
VA Botetourt,0.069515675,0.7121424,A
VA Brunswick,0.29053304,0.5721441,A
VA Buchanan,0.0050246255,0.92664397,A
VA Buckingham,0.39268678,0.46151733,B
VA Campbell,0.049458146,0.77536535,A
VA Caroline,0.22315739,0.5819033,A
VA Carroll,0.106069975,0.75399286,A
VA Charles City,0.36513382,0.45699197,B
VA Charlotte,0.08088382,0.7762583,A
VA Chesterfield,0.31200084,0.44630796,B
VA Clarke,0.09233876,0.6937352,A
VA Craig,3.0189582e-5,0.8189218,A
VA Culpeper,0.2899627,0.5181783,B
VA Cumberland,0.13026549,0.69992286,A
VA Dickenson,0.022579435,0.90909666,A
VA Dinwiddie,0.18109338,0.6535023,A
VA Essex,0.18444161,0.65421975,A
VA Fairfax,0.70120966,0.0009241742,B
VA Fauquier,0.1735092,0.58937985,A
VA Floyd,0.052782852,0.7530774,A
VA Fluvanna,0.24418573,0.5121298,A
VA Franklin,0.049415402,0.7639156,A
VA Frederick,0.12602158,0.6524825,A
VA Giles,0.00055917626,0.84456223,A
VA Gloucester,0.048541367,0.7508294,A
VA Goochland,0.2071734,0.56172186,A
VA Grayson,0.083867125,0.7864226,A
VA Greene,0.1246294,0.65975606,A
VA Greensville,0.6328491,0.2971055,B
VA Halifax,0.11127407,0.7475539,A
VA Hanover,0.16924436,0.58845097,A
VA Henrico,0.47535446,0.28780675,B
VA Henry,0.13409184,0.75702816,A
VA Highland,0.00014280598,0.83517665,A
VA Isle Of Wight,0.22893241,0.57181996,A
VA James City,0.25865465,0.49422124,A
VA King & Queen,0.14317282,0.66857165,A
VA King George,0.19883691,0.5602918,A
VA King William,0.106868334,0.69018006,A
VA Lancaster,0.08256519,0.7624222,A
VA Lee,0.050710578,0.8655399,A
VA Loudoun,0.5154151,0.16902629,B
VA Louisa,0.09961678,0.702895,A
VA Lunenburg,0.1571799,0.71383476,A
VA Madison,0.12578289,0.68949604,A
VA Mathews,0.008456561,0.81355006,A
VA Mecklenburg,0.39517158,0.499902,B
VA Middlesex,0.069528714,0.74510884,A
VA Montgomery,0.26676637,0.49162063,A
VA Nelson,0.103843674,0.7251361,A
VA New Kent,0.08864,0.6858287,A
VA Northampton,0.6452537,0.27310753,B
VA Northumberland,0.095261045,0.71743304,A
VA Nottoway,0.29318365,0.6063647,A
VA Orange,0.13743605,0.67264426,A
VA Page,0.31860176,0.55858004,B
VA Patrick,0.08074844,0.81725687,A
VA Pittsylvania,0.07964063,0.7772173,A
VA Powhatan,0.08637105,0.6819067,A
VA Prince Edward,0.35162914,0.46690097,B
VA Prince George,0.21352488,0.587522,A
VA Prince William,0.5983736,0.14282255,B
VA Pulaski,0.033125915,0.8392352,A
VA Rappahannock,0.12832917,0.6643581,A
VA Richmond,0.44686505,0.44249544,B
VA Roanoke,0.12288329,0.6421078,A
VA Rockbridge,0.011062274,0.796271,A
VA Rockingham,0.14785816,0.6583942,A
VA Russell,0.009030311,0.8743879,A
VA Scott,0.044915304,0.84383327,A
VA Shenandoah,0.2670208,0.56147015,A
VA Smyth,0.021394022,0.86735064,A
VA Southampton,0.3258161,0.53468865,B
VA Spotsylvania,0.26775438,0.50688666,A
VA Stafford,0.3241189,0.4159805,B
VA Surry,0.29721382,0.5223743,B
VA Sussex,0.5002992,0.39614436,B
VA Tazewell,0.00064598926,0.8873363,A
VA Warren,0.13295376,0.67799735,A
VA Washington,0.063689314,0.76874423,A
VA Westmoreland,0.19129884,0.64191484,A
VA Wise,0.09437912,0.83033687,A
VA Wythe,0.046060752,0.8004031,A
VA York,0.17662603,0.5884038,A
VA Alexandria City,0.71309733,7.907689e-8,B
VA Bristol City,0.119144686,0.79363376,A
VA Buena Vista City,0.06939172,0.74269015,A
VA Charlottesville City,0.5424546,0.19491032,B
VA Chesapeake City,0.30284792,0.479709,B
VA Colonial Heights City,0.4367226,0.473063,B
VA Covington City,0.06280181,0.85725915,A
VA Danville City,0.36947492,0.51220274,B
VA Emporia City,0.9212945,0.07574224,B
VA Fairfax City,0.50662804,0.23843734,B
VA Falls Church City,0.58423835,0.16811688,B
VA Franklin City,0.50352633,0.36244035,B
VA Fredericksburg City,0.5007928,0.2872945,B
VA Galax City,0.72324586,0.3306514,B
VA Hampton City,0.42563805,0.40116298,B
VA Harrisonburg City,0.6161737,0.14668977,B
VA Hopewell City,0.36621922,0.54418963,B
VA Lexington City,0.3778036,0.39536554,B
VA Lynchburg City,0.34492067,0.46834752,B
VA Manassas City,0.66282964,0.10815971,B
VA Manassas Park City,0.7146468,0.023998862,B
VA Martinsville City,0.40807116,0.51922184,B
VA Newport News City,0.5095701,0.29632828,B
VA Norfolk City,0.6059207,0.21542408,B
VA Norton City,0.0895861,0.8084327,A
VA Petersburg City,0.6331547,0.28834274,B
VA Poquoson City,0.005882394,0.8051607,A
VA Portsmouth City,0.5242675,0.32824013,B
VA Radford City,0.27013057,0.5503355,A
VA Richmond City,0.65852225,0.15998504,B
VA Roanoke City,0.4075645,0.4456978,B
VA Salem City,0.20361571,0.6052738,A
VA Staunton City,0.19693564,0.6293573,A
VA Suffolk City,0.39646232,0.40209815,B
VA Virginia Beach City,0.3066378,0.4605948,B
VA Waynesboro City,0.15922889,0.66907156,A
VA Williamsburg City,0.48019788,0.26788893,B
VA Winchester City,0.40754622,0.41339326,B
WA Adams,0.48083392,0.33981237,B
WA Asotin,0.09932468,0.72188926,A
WA Benton,0.34860379,0.44520837,B
WA Chelan,0.30194515,0.48247764,B
WA Clallam,0.12148017,0.69985044,A
WA Clark,0.25773105,0.49908227,A
WA Columbia,0.10736824,0.72810495,A
WA Cowlitz,0.1402354,0.7037409,A
WA Douglas,0.28467968,0.5281613,A
WA Ferry,0.12942539,0.72648937,A
WA Franklin,0.5430809,0.2670564,B
WA Garfield,0.03138553,0.7692637,A
WA Grant,0.37748322,0.43352774,B
WA Grays Harbor,0.13908918,0.71325904,A
WA Island,0.21635802,0.5226597,A
WA Jefferson,0.12511152,0.6531326,A
WA King,0.69392157,0.024671907,B
WA Kitsap,0.23296337,0.53048635,A
WA Kittitas,0.23481388,0.50239307,A
WA Klickitat,0.2180586,0.58383226,A
WA Lewis,0.10983413,0.72951984,A
WA Lincoln,0.04284678,0.77326894,A
WA Mason,0.13463806,0.7036885,A
WA Okanogan,0.26617151,0.5690467,A
WA Pacific,0.106518656,0.7535986,A
WA Pend Oreille,0.10423568,0.7240135,A
WA Pierce,0.38151434,0.38985005,B
WA San Juan,0.18039533,0.56202644,A
WA Skagit,0.3085709,0.47315046,B
WA Skamania,0.106451295,0.6816562,A
WA Snohomish,0.42964983,0.31978628,B
WA Spokane,0.2804602,0.5020073,B
WA Stevens,0.06710521,0.73516095,A
WA Thurston,0.25076687,0.5077217,A
WA Wahkiakum,0.043998867,0.79646945,A
WA Walla Walla,0.2775955,0.50587106,A
WA Whatcom,0.351768,0.39685547,B
WA Whitman,0.34590483,0.3759974,B
WA Yakima,0.62748224,0.21948583,B
WV Barbour,0.06610224,0.7868097,A
WV Berkeley,0.09290633,0.7549796,A
WV Boone,0.01292207,0.90703726,A
WV Braxton,4.483205e-8,0.8554168,A
WV Brooke,0.006244638,0.84669566,A
WV Cabell,0.09181744,0.7858921,A
WV Calhoun,3.6430686e-10,0.87170994,A
WV Clay,0.031332526,0.86585623,A
WV Doddridge,5.4288187e-9,0.8579589,A
WV Fayette,0.04587897,0.8688349,A
WV Gilmer,0.041046474,0.8143411,A
WV Grant,0.019595727,0.82960737,A
WV Greenbrier,0.017513288,0.8481861,A
WV Hampshire,0.03223205,0.84122115,A
WV Hancock,5.189235e-5,0.87251085,A
WV Hardy,0.00871276,0.8538476,A
WV Harrison,0.017920522,0.8371449,A
WV Jackson,0.2073943,0.65907466,A
WV Jefferson,0.123474084,0.66966814,A
WV Kanawha,0.14967221,0.7174883,A
WV Lewis,0.019019958,0.8485909,A
WV Lincoln,0.017219916,0.8867056,A
WV Logan,0.07856838,0.8847014,A
WV Marion,0.08171753,0.874445,A
WV Marshall,0.0031102174,0.85778224,A
WV Mason,0.003129716,0.8252717,A
WV McDowell,2.3075941e-5,0.9020918,A
WV Mercer,0.057938285,0.87734246,A
WV Mineral,0.037201148,0.83026946,A
WV Mingo,0.071997486,0.8986766,A
WV Monongalia,0.20897806,0.5700668,A
WV Monroe,0.0054816348,0.85970956,A
WV Morgan,2.0817665e-6,0.8429608,A
WV Nicholas,0.0073814066,0.8803539,A
WV Ohio,0.093790084,0.7461109,A
WV Pendleton,0.041578688,0.8112055,A
WV Pleasants,0.0011316107,0.86507004,A
WV Pocahontas,0.0380932,0.825156,A
WV Preston,0.038939256,0.8173921,A
WV Putnam,0.00015384483,0.81415886,A
WV Raleigh,0.023365047,0.90017563,A
WV Randolph,0.017361084,0.8410649,A
WV Ritchie,1.9984903e-11,0.86098355,A
WV Roane,0.019086817,0.8727355,A
WV Summers,9.726399e-6,0.8848417,A
WV Taylor,0.0056256093,0.8428302,A
WV Tucker,3.2951526e-9,0.8398245,A
WV Tyler,1.00366736e-10,0.84180754,A
WV Upshur,5.115261e-6,0.8397365,A
WV Wayne,0.11292126,0.7838692,A
WV Webster,0.00094700133,0.90126354,A
WV Wetzel,5.9061627e-9,0.8581046,A
WV Wirt,6.2617633e-10,0.8677879,A
WV Wood,0.025202703,0.8519535,A
WV Wyoming,0.019668302,0.9245353,A
WI Adams,0.06477494,0.76490664,A
WI Ashland,0.050215926,0.75952345,A
WI Barron,0.03315582,0.763399,A
WI Bayfield,0.0848861,0.6911763,A
WI Brown,0.25616395,0.5040724,A
WI Buffalo,0.08398609,0.68762344,A
WI Burnett,0.023286488,0.77646554,A
WI Calumet,0.04875849,0.7034711,A
WI Chippewa,0.026651924,0.757134,A
WI Clark,0.15313165,0.6566949,A
WI Columbia,0.052208696,0.72747445,A
WI Crawford,0.016107796,0.79316545,A
WI Dane,0.38549438,0.3283258,B
WI Dodge,0.077850804,0.71517986,A
WI Door,0.096117124,0.661123,A
WI Douglas,0.051236097,0.74192524,A
WI Dunn,0.07599769,0.6946363,A
WI Eau Claire,0.13391048,0.61747664,A
WI Florence,2.1928977e-10,0.80560076,A
WI Fond Du Lac,0.08824515,0.68622166,A
WI Forest,0.14263757,0.69381595,A
WI Grant,0.14412114,0.61662793,A
WI Green,0.046772595,0.71175987,A
WI Green Lake,0.0038951496,0.8021617,A
WI Iowa,0.030064901,0.7130083,A
WI Iron,0.1588696,0.6645329,A
WI Jackson,0.06821698,0.74609035,A
WI Jefferson,0.09417643,0.66866374,A
WI Juneau,0.04925777,0.7533689,A
WI Kenosha,0.3092715,0.49640733,B
WI Kewaunee,0.062086646,0.69606835,A
WI La Crosse,0.17821981,0.5726714,A
WI Lafayette,0.044093426,0.7262667,A
WI Langlade,0.011816796,0.8003813,A
WI Lincoln,0.00038001605,0.78914946,A
WI Manitowoc,0.04572904,0.71920365,A
WI Marathon,0.07839976,0.6771037,A
WI Marinette,0.042648427,0.76071954,A
WI Marquette,0.057069607,0.75493413,A
WI Menominee,0.380058,0.48467684,B
WI Milwaukee,0.6144631,0.21268718,B
WI Monroe,0.05350483,0.7598981,A
WI Oconto,0.0059671714,0.7613184,A
WI Oneida,0.0006290756,0.78025675,A
WI Outagamie,0.10387941,0.6376901,A
WI Ozaukee,0.13961726,0.5941895,A
WI Pepin,0.002482767,0.7827727,A
WI Pierce,0.06973821,0.68052876,A
WI Polk,0.015436558,0.76045376,A
WI Portage,0.09758119,0.6448512,A
WI Price,0.0001554509,0.8059087,A
WI Racine,0.29197767,0.5196667,B
WI Richland,0.10999118,0.6682254,A
WI Rock,0.20290813,0.5925622,A
WI Rusk,0.013003304,0.7966199,A
WI Sauk,0.09902068,0.6427442,A
WI Sawyer,0.050057527,0.7542262,A
WI Shawano,0.0081372885,0.8057945,A
WI Sheboygan,0.05475637,0.71562696,A
WI St. Croix,0.09122374,0.6712669,A
WI Taylor,0.0072656036,0.77239347,A
WI Trempealeau,0.07441682,0.7147851,A
WI Vernon,0.012426504,0.780198,A
WI Vilas,0.00027644951,0.8071883,A
WI Walworth,0.19563511,0.58156,A
WI Washburn,4.940902e-6,0.8040315,A
WI Washington,0.08151116,0.6757041,A
WI Waukesha,0.16993172,0.5619031,A
WI Waupaca,0.087930664,0.70717216,A
WI Waushara,0.01742638,0.7832056,A
WI Winnebago,0.14790097,0.6148355,A
WI Wood,0.028063942,0.75467557,A
WY Albany,0.20381922,0.5074063,A
WY Big Horn,0.0033765626,0.7857829,A
WY Campbell,0.024936773,0.77186835,A
WY Carbon,0.08664068,0.73243654,A
WY Converse,4.410202e-5,0.7811845,A
WY Crook,3.7507288e-8,0.7446183,A
WY Fremont,0.18468486,0.6423341,A
WY Goshen,0.005302289,0.7760246,A
WY Hot Springs,0.00021100414,0.8113526,A
WY Johnson,0.08743749,0.6806374,A
WY Laramie,0.07487052,0.6992016,A
WY Lincoln,0.0067135324,0.73946744,A
WY Natrona,0.020255668,0.793888,A
WY Niobrara,3.8889015e-5,0.7980243,A
WY Park,0.0046146293,0.74424845,A
WY Platte,0.00043024318,0.77334005,A
WY Sheridan,0.0016263486,0.78178203,A
WY Sublette,0.0072327093,0.74258393,A
WY Sweetwater,0.072556406,0.72047454,A
WY Teton,0.37696543,0.33244348,B
WY Uinta,0.07474277,0.7492122,A
WY Washakie,0.1588617,0.63839185,A
WY Weston,2.0392838e-6,0.7909557,A
