FL Columbia,0.20675862,0.71381843,A
FL Desoto,0.39186022,0.4972173,B
FL Dixie,0.104887195,0.83944184,A
FL Duval,0.522661,0.38783264,B
FL Escambia,0.4599728,0.43213567,B
FL Flagler,0.3721996,0.5023401,B
FL Franklin,0.27892667,0.62563026,A
FL Gadsden,0.55257714,0.332531,B
FL Gilchrist,0.13751855,0.7831802,A
FL Glades,0.28562257,0.59660494,A
FL Gulf,0.21031529,0.6784387,A
FL Hamilton,0.28868845,0.61084455,A
FL Hardee,0.3179146,0.5602461,A
FL Hendry,0.6019675,0.29563054,B
FL Hernando,0.25604767,0.6421887,A
FL Highlands,0.2802562,0.62855226,A
FL Hillsborough,0.59969175,0.28018498,B
FL Holmes,0.02407218,0.90448916,A
FL Indian River,0.3716446,0.5539707,A
FL Jackson,0.19705863,0.7111723,A
FL Jefferson,0.39847746,0.4880315,B
FL Lafayette,0.13783503,0.74317855,A
FL Lake,0.38046616,0.5069935,B
FL Lee,0.43033072,0.46258143,B
FL Leon,0.67980474,0.1985811,B
FL Levy,0.20536089,0.7162039,A
FL Liberty,0.23477958,0.6322834,A
FL Madison,0.34142536,0.57780904,A
FL Manatee,0.46455395,0.43779218,B
FL Marion,0.34430084,0.57934535,A
FL Martin,0.4015692,0.5056005,B
FL Miami-Dade,0.80190104,0.08031426,B
FL Monroe,0.6095652,0.2950045,B
FL Nassau,0.24499394,0.663301,A
FL Okaloosa,0.32802576,0.56398225,A
FL Okeechobee,0.27410287,0.6399593,A
FL Orange,0.62555426,0.24273267,B
FL Osceola,0.61097234,0.24104637,B
FL Palm Beach,0.6750651,0.2216822,B
FL Pasco,0.43216193,0.45180172,B
FL Pinellas,0.5520925,0.35709184,B
FL Polk,0.44151786,0.44535857,B
FL Putnam,0.2525757,0.678779,A
FL Santa Rosa,0.22616129,0.650913,A
FL Sarasota,0.43571317,0.47071928,B
FL Seminole,0.49264258,0.36851278,B
FL St. Johns,0.38338286,0.48971042,B
FL St. Lucie,0.49423483,0.3781529,B
FL Sumter,0.28148186,0.6011306,A
FL Suwannee,0.21074946,0.7000579,A
FL Taylor,0.2176362,0.6858314,A
FL Union,0.14943835,0.75207436,A
FL Volusia,0.4179091,0.47856343,B
FL Wakulla,0.22378351,0.63701034,A
FL Walton,0.23324406,0.6843619,A
FL Washington,0.076133326,0.83431345,A
GA Appling,0.14856541,0.78784096,A
GA Atkinson,0.19748984,0.7128533,A
GA Bacon,0.11081924,0.8230269,A
GA Baker,0.2968646,0.58739,A
GA Baldwin,0.4082656,0.46424833,B
GA Banks,0.034812484,0.8841168,A
GA Barrow,0.22261733,0.6468494,A
GA Bartow,0.1721785,0.7097895,A
GA Ben Hill,0.26594442,0.6636637,A
GA Berrien,0.08070153,0.83976185,A
GA Bibb,0.5697377,0.37125754,B
GA Bleckley,0.15327293,0.7526683,A
GA Brantley,0.02036463,0.88878894,A
GA Brooks,0.31103274,0.59978014,A
GA Bryan,0.29957592,0.58767796,A
GA Bulloch,0.37936953,0.48677,B
GA Burke,0.34277603,0.5735772,A
GA Butts,0.22336979,0.66980195,A
GA Calhoun,0.5092322,0.37759188,B
GA Camden,0.26777735,0.6025233,A
GA Candler,0.19373736,0.73510146,A
GA Carroll,0.27861837,0.5942036,A
GA Catoosa,0.086588256,0.79389024,A
GA Charlton,0.19488907,0.6479217,A
GA Chatham,0.5942805,0.29985029,B
GA Chattahoochee,0.5109586,0.2872485,B
GA Chattooga,0.062202368,0.83739656,A
GA Cherokee,0.30776033,0.5384975,A
GA Clarke,0.66865367,0.18306677,B
GA Clay,0.51559615,0.41997313,B
GA Clayton,0.71450657,0.15119961,B
GA Clinch,0.16090031,0.786738,A
GA Cobb,0.5758237,0.29032406,B
GA Coffee,0.23361158,0.6851073,A
GA Colquitt,0.32101208,0.60698175,A
GA Columbia,0.2703916,0.5709376,A
GA Cook,0.17632258,0.70946074,A
GA Coweta,0.29269382,0.5507909,A
GA Crawford,0.14746958,0.75121665,A
GA Crisp,0.32762384,0.62104654,A
GA Dade,0.09655619,0.7923338,A
GA Dawson,0.13231944,0.7806995,A
GA Decatur,0.338176,0.5876725,A
GA DeKalb,0.85291946,0.047599714,B
GA Dodge,0.16057892,0.7510972,A
GA Dooly,0.35807717,0.5039798,A
GA Dougherty,0.7130085,0.24180737,B
GA Douglas,0.5243786,0.3290694,B
GA Early,0.3565098,0.6147719,A
GA Echols,0.21863844,0.6626533,A
GA Effingham,0.13482137,0.7331099,A
