Name,S1,S2,S3,S4,S5,S6,Cluster
TN Carroll,0.6092442475687755,0.0035379697638548238,0.04185569189717821,0.0023163709321931654,0.017492209910178698,0.1491879495277932,B
TN Carter,0.6272765823384288,0.0028342514541109067,0.01954779268740969,0.0002170700095618319,0.019567361158504954,0.12086578924335026,B
TN Cheatham,0.6198035730543954,1.9293689954605926e-17,1.7106276988715656e-17,0.013777935830380459,0.022348056046358197,0.11239021645943058,B
TN Chester,0.583591422224114,1.9293689954605926e-17,1.7106276988715656e-17,0.003756991102243989,0.023348045628208667,0.1525344896061605,B
TN Claiborne,0.7511550690800649,1.9293689954605926e-17,1.7106276988715656e-17,0.0016993742845288888,0.005334483578350446,0.06963082798681464,B
TN Clay,0.8050890518088287,1.9293689954605926e-17,1.7106276988715656e-17,0.009981739463794725,1.9753304613838508e-17,0.04683260132048506,A
TN Cocke,0.6599065101858052,1.9293689954605926e-17,1.7106276988715656e-17,0.003195701290208838,0.013179665423239048,0.12694542952955307,B
TN Coffee,0.7321756445864189,1.9293689954605926e-17,1.7106276988715656e-17,0.006391260628573031,0.0009181535336967844,0.07313382292249171,B
TN Crockett,0.3944190704477313,0.033637449042751975,1.7106276988715656e-17,7.638657332661957e-18,0.0853364623505291,0.24952024906344905,C
TN Cumberland,0.7270565432217547,0.012943610058555606,0.017465060590230345,0.00663095427738372,0.0025539115945880145,0.06672547412823655,B
TN Davidson,0.44545356522759477,0.041470881380048404,0.010950597578556967,0.0329590706691437,1.9753304613838508e-17,0.2093014660297371,C
TN Decatur,0.5687263780193901,1.9293689954605926e-17,1.7106276988715656e-17,0.005064453502846762,0.042942404318799456,0.17263975433978163,C
TN DeKalb,0.5813497080731244,1.9293689954605926e-17,1.7106276988715656e-17,0.01042719615383101,0.030118335488652823,0.16100091549454862,B
TN Dickson,0.6548345147155368,1.9293689954605926e-17,1.7106276988715656e-17,0.010450579808185758,1.9753304613838508e-17,0.11028860468493079,B
TN Dyer,0.5806430835113897,1.9293689954605926e-17,1.7106276988715656e-17,0.011199803181643864,0.02462894448878122,0.16796521427206793,B
TN Fayette,0.5402100765698534,0.014306128612376076,0.026060510710694065,0.014253955697791787,0.024315742847694128,0.13294678670586474,B
TN Fentress,0.8209400716419156,1.9293689954605926e-17,1.7106276988715656e-17,0.004036319502135031,1.9753304613838508e-17,0.040814180754191014,A
TN Franklin,0.7193852834000855,0.009598106139855586,0.02693065987049691,0.004347056168319972,0.0014249695884669589,0.05851409127090046,A
TN Gibson,0.5956064622974686,0.0007617812048272916,0.02506421277356139,0.004486527115483506,0.00656626849254045,0.163114118199877,B
TN Giles,0.5849975541904003,1.9293689954605926e-17,1.7106276988715656e-17,0.0021283362314915744,0.0751157173551141,0.13561275984096077,B
TN Grainger,0.7593133768469686,1.9293689954605926e-17,1.7106276988715656e-17,0.0038531015276388023,0.0006090862774638383,0.06290046546867731,A
TN Greene,0.699941102123442,0.009168072688945442,0.016085792586791037,0.001105612744559759,0.01210390947084113,0.07915874183559796,B
TN Grundy,0.784715777540211,0.01421012977059647,0.08473781849264835,0.010898461090798724,0.028133675066241832,0.04449516056628269,A
TN Hamblen,0.48799324953253936,0.013658180152813042,0.017428210954492623,0.0020765911531969135,0.004820590669534537,0.22883122389026636,C
TN Hamilton,0.579435380851592,0.014788205499860544,0.020842891445966828,0.015434358284141293,1.9753304613838508e-17,0.1309329274012897,B
TN Hancock,0.6357292840816804,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.04076810359622944,0.1472894195765161,B
TN Hardeman,0.23739817407807517,1.9293689954605926e-17,1.7106276988715656e-17,0.033295798298012755,0.12096309215790219,0.3532961511541395,C
TN Hardin,0.5202398476032977,0.03390287512229838,1.7106276988715656e-17,0.0010842094706713366,0.04824598500852792,0.19913068032316228,C
TN Hawkins,0.7014929839541414,0.003979547410266319,0.03967635933547493,0.0014523997985030643,0.010330866361634744,0.08161635420423143,B
TN Haywood,0.2945274780163944,0.021778591984842426,0.06482188988606064,0.004294606385414686,0.026526884298756694,0.3383141440078511,C
TN Henderson,0.5336570869599397,1.9293689954605926e-17,1.7106276988715656e-17,0.002450237552982145,0.002450179605943234,0.22232586094202247,C
TN Henry,0.7212818766854023,1.9293689954605926e-17,1.7106276988715656e-17,0.003620104331068874,0.020418370073974474,0.07870754789820626,B
TN Hickman,0.749005051466271,1.9293689954605926e-17,1.7106276988715656e-17,0.01758652832087623,0.016980162017038218,0.05174244836054407,A
TN Houston,0.8228460938484843,1.9293689954605926e-17,1.7106276988715656e-17,0.008294554334786923,1.9753304613838508e-17,0.031830169034176334,A
TN Humphreys,0.7196135463963875,0.014873088795520352,0.05837637775944313,0.0012647146875749361,0.02018853874274692,0.05103260559676862,A
TN Jackson,0.7196194752510019,1.9293689954605926e-17,1.7106276988715656e-17,0.007726043056572343,0.00928019281298066,0.10304125944760228,B
TN Jefferson,0.6877435983264547,1.9293689954605926e-17,1.7106276988715656e-17,0.003999571282556733,0.002025522437621357,0.09677059246232257,B
TN Johnson,0.714168423734017,1.9293689954605926e-17,1.7106276988715656e-17,0.005620321350451084,1.9753304613838508e-17,0.11445792210115809,B
TN Knox,0.6578284203409677,0.0034667563050145528,0.0071511849409256565,0.0034976436789318456,1.9753304613838508e-17,0.09065887453420193,B
TN Lake,0.3675405595943015,1.9293689954605926e-17,1.7106276988715656e-17,0.4402056599332507,0.031876370880877046,0.1721130539012723,F
TN Lauderdale,0.4941839825660966,0.01188929871526296,1.7106276988715656e-17,0.0061797710649591645,0.028084487638969424,0.23321779839615894,C
TN Lawrence,0.6642149170784174,0.01046300529355446,1.7106276988715656e-17,0.004360107052879098,0.019368357531155123,0.11241394375281762,B
TN Lewis,0.7519801462608147,1.9293689954605926e-17,1.7106276988715656e-17,0.0020287297422768077,0.025511808941778978,0.0545644661367027,A
TN Lincoln,0.7744496047764791,1.9293689954605926e-17,1.7106276988715656e-17,0.006348918852564391,0.004373659437578078,0.05476392651322237,A
TN Loudon,0.6942173143530199,0.003483595424249178,1.7106276988715656e-17,0.017040930064652057,0.0035914238596683845,0.07305150827922839,B
TN Macon,0.32327138549359136,0.0418079754181795,0.08877961199776747,0.025985406566594867,0.04583292448764284,0.2946394722101682,C
TN Madison,0.6066976821961909,0.006793772810417901,0.010391657659385658,0.005501861942016022,0.02393527342713409,0.13443579161622138,B
TN Marion,0.7138263581494717,0.01745691746188402,0.03646832572196266,0.004702028514694527,0.019662352032173383,0.06895267828336056,B
TN Marshall,0.6743496498592905,0.003217482542209014,0.0354327252074004,0.004847699096791237,0.004954725258494123,0.09211929603416529,B
TN Maury,0.6371649606582881,0.0017506988021130626,1.7106276988715656e-17,0.006026242467593279,1.9753304613838508e-17,0.12124496198363485,B
TN McMinn,0.6543080861268706,0.059847097063716735,0.040912301206951655,0.011361789786713893,0.07960020370734647,0.05596277901347119,E
TN McNairy,0.5436810462287274,1.9293689954605926e-17,1.7106276988715656e-17,0.003675354528553398,0.03389454963131597,0.1703558862682315,C
TN Meigs,0.750462336972848,1.9293689954605926e-17,1.7106276988715656e-17,0.010714554382288006,0.03378206278664319,0.06086972313081227,B
TN Monroe,0.6463419721314224,0.018704345077825573,0.022035968772746075,0.0027069709169272077,0.02366200462382626,0.1090012140566547,B
TN Montgomery,0.6617051500860123,0.004358626399713682,0.010355194671823336,0.0045463278747322495,1.9753304613838508e-17,0.0887023981284795,B
TN Moore,0.7528138458771763,1.9293689954605926e-17,1.7106276988715656e-17,0.006857229851695332,1.9753304613838508e-17,0.05137414367719303,A
TN Morgan,0.7853788572675245,0.0070297498918195185,1.7106276988715656e-17,0.0025639388407458783,0.020065732868934122,0.04013927276926896,A
TN Obion,0.5598948293289558,0.005400336562416207,0.03777054321989372,0.005068383768027711,0.010620617598712332,0.19178273962951942,C
TN Overton,0.689958395119852,1.9293689954605926e-17,1.7106276988715656e-17,0.005421896111123053,0.013214370266355701,0.09581898685661983,B
TN Perry,0.8603190577443749,1.9293689954605926e-17,1.7106276988715656e-17,0.021061335876013804,1.9753304613838508e-17,0.013617071259421281,A
TN Pickett,0.671233100733778,1.9293689954605926e-17,1.7106276988715656e-17,0.001247290269966975,0.10634521561840383,0.0709297398895457,E
TN Polk,0.5889904141397999,1.9293689954605926e-17,1.7106276988715656e-17,0.00618454003734353,0.1196049963487795,0.11970580456177098,E
TN Putnam,0.5173554201874586,0.01910753409587848,0.04244368490964957,0.022103559295354545,0.007885206350831902,0.17785303469862793,C
TN Rhea,0.7087723394440574,1.9293689954605926e-17,1.7106276988715656e-17,0.03582584277323457,0.005827531199097855,0.0884888418474926,B
TN Roane,0.7425679443796572,1.9293689954605926e-17,1.7106276988715656e-17,0.002542590255398946,1.9753304613838508e-17,0.06419361459625866,A
TN Robertson,0.563618548240891,0.03179228555749278,1.7106276988715656e-17,0.026384727761664773,0.011891690599038291,0.1450253700197026,B
TN Rutherford,0.5462793475587335,0.02370806130151658,0.01308318255439179,0.018834116445489657,1.9753304613838508e-17,0.1330604059489141,B
TN Scott,0.8257885770238108,1.9293689954605926e-17,1.7106276988715656e-17,0.0037034240768275715,0.025179697352346056,0.026257778006536545,A
TN Sequatchie,0.7775976732469331,1.9293689954605926e-17,1.7106276988715656e-17,0.00623262764401401,0.012199213111154203,0.04247338684371168,A
TN Sevier,0.618329037109137,0.004116453250229248,0.011894937543545182,0.01293791090807151,1.9753304613838508e-17,0.1346053904358804,B
TN Shelby,0.44862455101949916,0.049327873350944774,0.019099246887574025,0.018028542720594995,1.9753304613838508e-17,0.20747209431362781,C
TN Smith,0.49395197829396414,0.0039818875234667525,0.058577553451975156,0.006159772658172975,0.03124284407595919,0.20676795094495518,C
TN Stewart,0.8533963617189897,1.9293689954605926e-17,1.7106276988715656e-17,0.008245795820388417,1.9753304613838508e-17,0.006149578941755212,A
TN Sullivan,0.7170813839741578,0.0030571510265233717,0.006675176945374832,0.0009536513340277196,0.0020915733114395853,0.07137643033342919,B
TN Sumner,0.5265586280689923,0.07782051397028115,0.07430409309995877,0.015537791518465308,0.008830980877581359,0.12019516779521384,B
TN Tipton,0.5951898905386621,0.015230983793190617,0.0347391423603558,0.03470231252344205,0.003942074709885244,0.11987563602872738,B
TN Trousdale,0.22828159147950944,0.09434730734897907,0.09733215197709723,1.0,0.05284252064196696,2.785634208346631e-17,F
TN Unicoi,0.8063173502526164,1.9293689954605926e-17,1.7106276988715656e-17,0.015564495435796131,0.009084245544472153,0.04098095240100861,A
TN Union,0.7710894038939589,1.9293689954605926e-17,1.7106276988715656e-17,0.001978835744117332,0.003216074806725458,0.062343179065093304,A
TN Van Buren,0.8055585747083194,1.9293689954605926e-17,1.7106276988715656e-17,0.00575375768231382,1.9753304613838508e-17,0.04160723092330944,A
TN Warren,0.649582792493314,1.9293689954605926e-17,1.7106276988715656e-17,0.0020683309862916774,0.023886557691116816,0.13413796466121697,B
TN Washington,0.6953909930555515,1.9293689954605926e-17,1.7106276988715656e-17,0.0032886175853241895,0.0003721377676010668,0.08392478609856899,B
TN Wayne,0.3746531904689952,1.9293689954605926e-17,1.7106276988715656e-17,0.01867000194115837,0.000840450434934564,0.3606088469146795,C
TN Weakley,0.5623802517150525,1.9293689954605926e-17,1.7106276988715656e-17,0.004159327638232494,0.028720859626413377,0.1640246065404104,B
TN White,0.6452294785377092,0.012215327994761998,1.7106276988715656e-17,0.00462799388018004,0.03559961698409363,0.1191458641120698,B
TN Williamson,0.5741016737409868,0.013777500839140842,0.00975877051521206,0.01640038056988423,1.9753304613838508e-17,0.08776786443443299,B
TN Wilson,0.5776438551717343,0.024665085315172936,0.0243190951330684,0.012646671696306455,1.9753304613838508e-17,0.11804616429634378,B
TX Anderson,0.43919725386549074,0.005875004306823952,1.7106276988715656e-17,0.09445290003892165,0.010110044965821394,0.2410267739948653,F
TX Andrews,0.478889181996278,1.9293689954605926e-17,1.7106276988715656e-17,0.007346120900687148,0.06694460954188966,0.17829272839522364,C
TX Angelina,0.40647100310548434,0.0201076280962143,1.7106276988715656e-17,0.006926000915806852,0.044875272761109204,0.2641226198610117,C
TX Aransas,0.6210694073546645,1.9293689954605926e-17,1.7106276988715656e-17,0.0004197622790931611,0.1499476490961826,0.08641563215814035,E
TX Archer,0.7874168161484991,1.9293689954605926e-17,1.7106276988715656e-17,0.0018724964063941618,1.9753304613838508e-17,0.007855693590544487,A
TX Armstrong,0.8033179077334179,1.9293689954605926e-17,1.7106276988715656e-17,0.008665986251412945,1.9753304613838508e-17,2.785634208346631e-17,A
TX Atascosa,0.508203834144628,0.012231975523172766,0.019966764053089704,7.638657332661957e-18,0.046072601089289233,0.14545708331915286,B
TX Austin,0.6124334392053121,1.9293689954605926e-17,1.7106276988715656e-17,0.0035157829190410415,0.0324165630329125,0.10607082981946174,B
TX Bailey,0.334662770927581,1.9293689954605926e-17,1.7106276988715656e-17,0.023847939152072985,0.1299215441281553,0.24854166294459337,C
TX Bandera,0.7224227553199766,1.9293689954605926e-17,1.7106276988715656e-17,0.0012497152910822234,0.02669728084432769,0.03413582304674705,A
TX Bastrop,0.5162237078421864,0.016456676812727472,0.012182808380712751,0.00934894583005623,0.012584544891041568,0.15740275106693333,B
TX Baylor,0.84157899900623,1.9293689954605926e-17,1.7106276988715656e-17,0.0023492628566234046,1.9753304613838508e-17,0.0012430509590037957,A
TX Bee,0.18848580777582963,1.9293689954605926e-17,1.7106276988715656e-17,0.0014473466549814618,0.02732134011203566,0.42937074596042646,C
TX Bell,0.6198389134626351,0.005083152369037136,0.005590487910276678,0.0047424819992427855,1.9753304613838508e-17,0.10824626307638792,B
TX Bexar,0.3198740528248734,0.01662095961264791,0.00839683791221268,0.004457955447506369,0.01381008065607135,0.29460538910394773,C
TX Blanco,0.6065958513237141,0.015738553836860292,1.7106276988715656e-17,0.0016268132289343153,0.07498818698671314,0.08465481517853042,B
TX Borden,0.7342597373658254,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
TX Bosque,0.6569936937424189,1.9293689954605926e-17,1.7106276988715656e-17,0.0015825041309795887,0.025289370826082888,0.09784997994565563,B
TX Bowie,0.644794136612753,0.035183831884096885,0.009978748592652787,0.00644630698659551,0.030832822322690828,0.0842547922109227,B
TX Brazoria,0.47496410631847663,0.013533600198962293,0.008905267027093308,0.012541286594795644,0.004900981395790598,0.19391644345288325,C
TX Brazos,0.4820244932082399,0.028379760170367967,0.031067995959252446,0.01076802990416883,1.9753304613838508e-17,0.15455663367092237,C
TX Brewster,0.419646176629994,1.9293689954605926e-17,1.7106276988715656e-17,0.012035361710930215,0.050758274908215606,0.2055656186908659,C
TX Briscoe,0.5023946005646861,1.9293689954605926e-17,1.7106276988715656e-17,0.006281365911431726,0.37747508634976634,0.05684595804797917,E
TX Brooks,0.18023069422356208,1.9293689954605926e-17,1.7106276988715656e-17,0.000414545127541616,0.31265645145761944,0.31381402252255525,E
TX Brown,0.5767387513847742,0.058689181649617055,0.11733836480894184,0.00048791825570473603,0.03548101566962526,0.1077065067644378,B
TX Burleson,0.5279023787782452,1.9293689954605926e-17,1.7106276988715656e-17,0.008053559286392857,0.0678713904574745,0.14296815713983085,B
TX Burnet,0.5933445008697245,0.009250482413979464,1.7106276988715656e-17,0.0032438475954303394,0.02241524125626227,0.12780089515592602,B
TX Caldwell,0.27454844930697725,0.008649431888039483,1.7106276988715656e-17,0.009817091921324204,0.0713379370094366,0.319465672511107,C
TX Calhoun,0.3750034699595155,0.010625190523817609,0.13222237881260795,0.008755339461529527,0.019551338958291448,0.2561934756076186,C
TX Callahan,0.723428690086359,0.02825191592614753,1.7106276988715656e-17,7.638657332661957e-18,0.039642135499958715,0.02798012291214984,A
TX Cameron,1.8283415830043458e-16,0.04244843470373866,0.01907280791065657,7.638657332661957e-18,0.11318930925659762,0.5043511213200692,C
TX Camp,0.49415418520814436,0.02202444328396158,1.7106276988715656e-17,0.019728416119736344,0.05974904757393336,0.17175030775863226,C
TX Carson,0.7757676049649521,1.9293689954605926e-17,1.7106276988715656e-17,0.004665381188170095,1.9753304613838508e-17,2.785634208346631e-17,A
TX Cass,0.6744745015690571,0.01704911308931694,1.7106276988715656e-17,0.0010011813139380935,0.028850954827566992,0.07146060086729636,B
TX Castro,0.32915219433050624,0.017345970791426742,0.15781186669770422,0.019536828196689667,0.07022267702606755,0.22457077174381407,C
TX Chambers,0.5443622147178859,1.9293689954605926e-17,1.7106276988715656e-17,0.01655041254893259,0.008655107956913285,0.16815702389786735,B
TX Cherokee,0.4990881938603466,0.0046012812240330625,0.022743516261117747,0.0019521308625716355,0.0021109280650873823,0.22559353897149606,C
TX Childress,0.8065014710129768,1.9293689954605926e-17,1.7106276988715656e-17,0.005612241583664403,1.9753304613838508e-17,0.01956700980519853,A
TX Clay,0.7324252683316971,1.9293689954605926e-17,1.7106276988715656e-17,0.00218451486418426,0.028172876797790947,0.02735380009546529,A
TX Cochran,0.6299002655895706,1.9293689954605926e-17,1.7106276988715656e-17,0.0024122989612269377,0.11118591271086886,0.09164704070102878,E
TX Coke,0.49155739524477315,1.9293689954605926e-17,1.7106276988715656e-17,0.0047657722765439,0.20019935811110937,0.14561539818141817,E
TX Coleman,0.7677457471771473,1.9293689954605926e-17,1.7106276988715656e-17,0.0012814516258850717,0.08156505340982184,0.017905996765289915,A
TX Collin,0.6230507121097181,0.010243218315568606,0.006339262688447824,0.005033449365374351,1.9753304613838508e-17,0.06261048887093146,B
TX Collingsworth,0.8737045935674599,1.9293689954605926e-17,1.7106276988715656e-17,0.009674496026961897,1.9753304613838508e-17,2.785634208346631e-17,A
TX Colorado,0.5829647033821468,1.9293689954605926e-17,1.7106276988715656e-17,0.0071518027048583675,0.0038217025907813155,0.15144419555909208,B
TX Comal,0.48699779334481763,0.02661538877693561,0.02572357791443044,7.638657332661957e-18,0.04968062757784764,0.14354566441156694,C
TX Comanche,0.5945448756529783,0.011012611684047758,0.08459031383202745,0.0010390946242389467,0.04048824436465759,0.115198796322116,B
TX Concho,0.47854522069238603,1.9293689954605926e-17,1.7106276988715656e-17,0.0023409242422939287,0.07172791870592178,0.1766754351333054,C
TX Cooke,0.7165683387726626,1.9293689954605926e-17,1.7106276988715656e-17,0.002057286261444802,0.010062391469649119,0.056458631077821904,A
TX Coryell,0.6602144168331365,0.008349868945755392,0.01540204712338364,0.015602411263783332,1.9753304613838508e-17,0.07343713095759567,B
TX Cottle,0.3892982494174993,0.1430262689276923,1.7106276988715656e-17,7.638657332661957e-18,0.4585647081193173,0.05917256114517258,E
TX Crane,0.41403978784058815,0.08472421010846924,0.31962259574873486,0.025416845675795698,0.2521827231547748,0.04568267473379409,E
TX Crockett,1.8283415830043458e-16,1.9293689954605926e-17,1.7106276988715656e-17,0.0007958438730988172,0.21789139747200556,0.596929380800284,C
TX Crosby,0.5483631687577388,0.019494135528080034,0.21163474766946871,0.0015122271186457947,0.07034426138931983,0.1055664783902563,B
TX Culberson,0.4644305480083817,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.3371643829056731,0.1093932967300324,E
TX Dallam,0.2583022739122305,0.006389075374616094,0.15177521029768742,0.013931182331616063,0.18332624534835112,0.27588231568138366,C
TX Dallas,0.42822263151937484,0.03253630906202312,0.013688938751403541,0.012227947283512184,1.9753304613838508e-17,0.22146256195843417,C
TX Dawson,0.5021630188826248,0.027245363355106765,0.08320014695913062,0.006709282540904126,0.06671545930211462,0.14181081702702056,C
TX Deaf Smith,0.20836725691971236,0.14702792373814497,1.7106276988715656e-17,0.02570772948167364,0.1888235501729124,0.2558570546729848,C
TX Delta,0.8383761262158362,1.9293689954605926e-17,1.7106276988715656e-17,0.003233650289605633,1.9753304613838508e-17,2.785634208346631e-17,A
TX Denton,0.6094018181927806,0.012324805487199168,0.008619579107020148,0.0049126291373654115,1.9753304613838508e-17,0.07418192686927708,B
TX Dewitt,0.10353637278178435,0.015371574602100483,0.05358992246892922,0.0005516083907156102,0.1329676225826108,0.4446214862655011,C
TX Dickens,0.6156807469313029,1.9293689954605926e-17,1.7106276988715656e-17,0.0051226305135816655,0.16245490583030722,0.0796656355302806,E
TX Dimmit,0.48890049871001684,1.9293689954605926e-17,1.7106276988715656e-17,0.00043827992576224526,0.08181499529300812,0.1784641716579399,C
TX Donley,0.7257555391016662,1.9293689954605926e-17,1.7106276988715656e-17,0.05873329837410254,0.1145462291482496,2.785634208346631e-17,F
TX Duval,0.36428029205553747,1.9293689954605926e-17,1.7106276988715656e-17,0.0009081094450078543,0.06324166078137328,0.267665585173951,C
TX Eastland,0.7763473468352604,1.9293689954605926e-17,1.7106276988715656e-17,0.0013469796824925814,0.0131477879343321,0.03915445187308474,A
TX Ector,0.5140138371268934,0.013849288330921914,0.019415591015216015,0.0016503863026481951,0.02152117457525527,0.1798621919513973,C
TX Edwards,0.48238535928989457,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.1625591908591315,0.16414389390645784,E
TX Ellis,0.5123858649400443,0.026603845766506106,0.019042481377010253,0.004664224693539612,0.004332110496240936,0.1612728186960964,C
TX El Paso,0.37091443215236825,0.03742471897057846,0.01411027557503652,0.006932213694319145,0.007243662467480022,0.22997136384940647,C
TX Erath,0.589365162096947,0.0013997656637771126,0.028549591711475274,0.0022897907463680076,0.009925135709647755,0.12439722738681981,B
TX Falls,0.673792624604882,1.9293689954605926e-17,1.7106276988715656e-17,0.0032641635365579526,0.014871551050266442,0.0910372979925379,B
TX Fannin,0.6056932356001763,0.028049222896872325,0.031423081121989306,0.0009577563312074284,0.05607282991684371,0.1113478123558633,B
TX Fayette,0.46097784658020935,0.03154066435855133,0.039138502095975844,0.0009325290747041294,0.08102294627457661,0.15094281858914266,C
TX Fisher,0.5748662927001781,0.032082167263186814,1.7106276988715656e-17,7.638657332661957e-18,0.14191801997959258,0.09278929641860355,E
TX Floyd,0.3922123959734685,1.9293689954605926e-17,1.7106276988715656e-17,0.007386924255972151,0.30357539892488866,0.1617568002927889,E
TX Foard,0.8396627072062254,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,0.005911718671384179,A
TX Fort Bend,0.4933576542873386,0.021695127188219032,0.011753555563459011,0.005636597654020545,0.0030842634527524335,0.14158532615236272,B
TX Franklin,0.6381271020786052,1.9293689954605926e-17,1.7106276988715656e-17,0.007325648470043347,0.07209710326864792,0.06612699111373231,B
TX Freestone,0.663456762359021,1.9293689954605926e-17,1.7106276988715656e-17,0.004583485739613302,1.9753304613838508e-17,0.12777622345325748,B
TX Frio,0.34005598881328297,1.9293689954605926e-17,1.7106276988715656e-17,0.01230471242719681,0.04631292752138932,0.28231170158098323,C
TX Gaines,0.6145575683418991,1.9293689954605926e-17,1.7106276988715656e-17,0.0012355691423310627,0.050676533564481256,0.08644505985932037,B
TX Galveston,0.3751347412228338,0.035884185985454356,0.028236191421116136,0.011810376241468551,1.9753304613838508e-17,0.25962583491679797,C
TX Garza,0.4351191554770147,1.9293689954605926e-17,1.7106276988715656e-17,0.006240902689227465,0.08609485461256015,0.20578871084854441,C
TX Gillespie,0.6443343757483209,1.9293689954605926e-17,1.7106276988715656e-17,0.0012472259274964636,0.02607795363696499,0.080260054696551,B
TX Glasscock,0.7696716746959467,1.9293689954605926e-17,1.7106276988715656e-17,0.015066663392917685,1.9753304613838508e-17,2.785634208346631e-17,A
TX Goliad,0.4703570870290496,1.9293689954605926e-17,1.7106276988715656e-17,0.005069504226989888,0.11505598122509825,0.15300010031380312,E
TX Gonzales,0.26253182380716666,0.03926464570390569,0.10712632331676565,0.022310385199795446,0.035518465745574754,0.3174668449001891,C
TX Gray,0.7861965256980064,0.03166869744589085,1.7106276988715656e-17,0.02071310639989596,0.03599417575226804,0.012377140360793562,A
TX Grayson,0.696863091182587,0.00747748486926374,1.7106276988715656e-17,0.00843033201970586,0.006253602308000827,0.06992824780405654,B
TX Gregg,0.59358144020221,0.020809194509866936,1.7106276988715656e-17,0.0041697116482606765,0.018544583350545145,0.14052415832367854,B
TX Grimes,0.1873178752350907,0.02395618635277242,0.033908008107403874,0.02506014163197285,0.12292111688751553,0.3482382271539451,C
TX Guadalupe,0.5242803798008049,1.9293689954605926e-17,1.7106276988715656e-17,0.003126306567008794,0.06421795122126629,0.11792397922827268,B
TX Hale,0.021632008063726425,0.04690599482603011,0.06662563297511247,0.0033670002015866955,0.1066687284323816,0.48513153503470025,C
TX Hall,0.6975243185087164,0.0427436844778489,1.7106276988715656e-17,7.638657332661957e-18,0.19324225019131347,0.013079864459306185,E
TX Hamilton,0.6966279928095928,0.017966952527211963,1.7106276988715656e-17,0.006666983155684866,0.0716838079022382,0.06975169330603453,B
TX Hansford,0.40570634167744724,0.024556440767040392,0.456007564077805,0.009446901710043165,0.16493965866249197,0.11531173967200144,E
TX Hardeman,0.8483021016232204,1.9293689954605926e-17,1.7106276988715656e-17,0.0054378692558891915,1.9753304613838508e-17,0.007412872335227847,A
TX Hardin,0.5492030027016157,0.02168925550824763,0.02016532957563394,0.008487725744402971,0.0017197818282068094,0.15775925485192904,B
TX Harris,0.4211094508829169,0.025902421602887606,0.008605923346550364,0.005315029180816836,0.009898146635221327,0.23036190176997673,C
TX Harrison,0.6122125974637546,0.07318740176000435,0.08592135269845064,0.008367052619328269,0.08506262190020333,0.04914907092454339,D
TX Hartley,0.5193328173163936,1.9293689954605926e-17,0.48880389809030034,0.016566849519899587,0.03669966571456407,0.08903067086941532,B
TX Haskell,0.6519298381692918,1.9293689954605926e-17,1.7106276988715656e-17,0.0009150816434351514,0.07775343014472944,0.09012481857323243,B
TX Hays,0.46632927856160944,0.005708358482047648,0.004678293429256781,0.01948937630453381,0.003460901437163803,0.1754432091516071,C
TX Hemphill,0.7306502492334384,1.9293689954605926e-17,1.7106276988715656e-17,0.005063094561158531,1.9753304613838508e-17,0.0846851177156982,B
TX Henderson,0.7183317313324599,0.009355365708707765,1.7106276988715656e-17,0.0017642008574573675,0.013590291864497644,0.07602352055688019,B
TX Hidalgo,0.1045179560085137,0.008622026444763073,0.002372669156449881,0.0003806227773690744,0.0664374781459275,0.4002068700913632,C
TX Hill,0.6565193462123877,0.0012337067304555485,0.03285769851020042,0.002743972477292342,0.017465677305493255,0.09258799229857566,B
TX Hockley,0.6241277072457619,0.010914432914518966,0.0499641014625023,0.0024222808985193945,0.03228851510437877,0.09394790749938568,B
TX Hood,0.6226880321556437,0.01608644518000169,0.018415461611479535,7.638657332661957e-18,0.015909896654866144,0.09892309652605961,B
TX Hopkins,0.7051639265635461,1.9293689954605926e-17,1.7106276988715656e-17,0.00275538605121269,0.013670694453374299,0.05400993873971368,A
TX Houston,0.6155952627241429,1.9293689954605926e-17,1.7106276988715656e-17,0.021715642571225352,0.06332058340040604,0.10883482919109742,B
TX Howard,0.6921509510790268,0.006202303783305776,0.02944290850577651,0.00040741390350456643,0.01666670281614766,0.06458416128823784,B
TX Hudspeth,0.5965284389574884,1.9293689954605926e-17,1.7106276988715656e-17,0.0062767869860528,0.1467737189282884,0.0690006486487609,E
TX Hunt,0.6093898323315788,0.014956673854878358,0.021417303076648846,0.004149411962839444,0.01411174579829386,0.1260677261400588,B
TX Hutchinson,0.7639950869809348,1.9293689954605926e-17,1.7106276988715656e-17,0.008212251508102588,0.031285929540464844,0.030982357624997937,A
TX Irion,0.7865929977516557,1.9293689954605926e-17,1.7106276988715656e-17,0.005679364766700339,1.9753304613838508e-17,0.014175645293041298,A
TX Jack,0.7712333090697571,1.9293689954605926e-17,1.7106276988715656e-17,0.004075390221761037,1.9753304613838508e-17,0.053515097476024946,A
TX Jackson,0.3186441354325706,0.013064029386232398,1.7106276988715656e-17,0.0036135282837883357,0.0723407423361124,0.30720519665326496,C
