Name,S1,S2,S3,S4,S5,Cluster
KY Lewis,1.8195921493723328e-17,0.24520196043802064,1.3907056757299883e-17,0.00368990865477173,0.6194978630841499,C
KY Lincoln,0.011472642947853785,0.06261495260805285,1.3907056757299883e-17,0.002799181458418536,0.7885365012589055,A
KY Livingston,4.971277657192364e-13,0.0553265525142178,1.3907056757299883e-17,0.008075740836576497,0.7758298850281643,A
KY Logan,0.08524425870104733,0.19897322419748673,1.3907056757299883e-17,0.01088859894489962,0.5774923166761143,C
KY Lyon,0.11569541313016017,0.10737898516739705,1.3907056757299883e-17,1.0618836698677245e-17,0.6843227873712726,B
KY Madison,0.0027929605651505728,0.007237600618030978,1.3907056757299883e-17,0.014932367118731792,0.8091307942948256,A
KY Magoffin,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.005727029217932838,0.9501836074282126,A
KY Marion,1.8195921493723328e-17,0.036372476678662176,1.3907056757299883e-17,0.015624414338100162,0.7841689232729332,A
KY Marshall,0.01702717317854569,0.012121778065903543,1.3907056757299883e-17,0.009609151218564564,0.8154246884073222,A
KY Martin,1.8195921493723328e-17,0.021097288902456816,1.3907056757299883e-17,0.0057549621136411796,0.8973370983070831,A
KY Mason,1.8195921493723328e-17,0.05250554857338981,1.3907056757299883e-17,0.005774966835124563,0.804005276956397,A
KY McCracken,0.013332504297956358,0.015066311444344706,1.3907056757299883e-17,0.0126992523283064,0.8184076505005319,A
KY McCreary,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.008925154543789542,0.9493077316600758,A
KY McLean,0.039970018601401994,0.052342069317186705,1.3907056757299883e-17,0.004754366202143387,0.7918425669007869,A
KY Meade,0.017121543762643045,0.02088680014316649,1.3907056757299883e-17,0.004401861855510529,0.789122414111737,A
KY Menifee,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.012746365771801967,0.8676662357968242,A
KY Mercer,1.8195921493723328e-17,0.017525638963203975,1.3907056757299883e-17,0.006988616911542087,0.8304324225548956,A
KY Metcalfe,0.03298502808980591,0.11454590690283976,1.3907056757299883e-17,1.0618836698677245e-17,0.7556103529238191,C
KY Monroe,1.8195921493723328e-17,0.10687681248731778,1.3907056757299883e-17,0.01806888568252445,0.7390800567531418,C
KY Montgomery,1.8195921493723328e-17,0.013981832144822376,1.3907056757299883e-17,0.01147208827371087,0.8573074769373505,A
KY Morgan,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006170558767594608,0.888497831117994,A
KY Muhlenberg,0.08936213538808778,0.0035974188115406257,1.3907056757299883e-17,0.10886661014849709,0.5645898042108762,D
KY Nelson,0.004399764442207382,0.016866760605269294,1.3907056757299883e-17,0.010746848006709482,0.8078550882272661,A
KY Nicholas,1.8195921493723328e-17,0.055586541412229684,1.3907056757299883e-17,0.003157414185585057,0.8378396942209779,A
KY Ohio,5.60661825615409e-17,0.1402873999476294,1.3907056757299883e-17,0.0376963140757327,0.6123716454344325,C
KY Oldham,0.014501260219186973,0.07444357416328602,1.3907056757299883e-17,0.019704513287451226,0.6625709744253981,A
KY Owen,1.8195921493723328e-17,0.021828544293158128,1.3907056757299883e-17,0.00865650863664674,0.8164229466759986,A
KY Owsley,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.010484963826299851,0.9993213211608349,A
KY Pendleton,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.007407932446538061,0.8417744040298966,A
KY Perry,1.8195921493723328e-17,0.09315600815741659,1.3907056757299883e-17,0.011309396645697162,0.8210494550043143,A
KY Pike,0.01082018567303473,0.017328545310045976,1.3907056757299883e-17,0.006847826924222893,0.8840723529907276,A
KY Powell,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.01038000550764132,0.9238396764895557,A
KY Pulaski,0.008175301158066459,0.02048889433497723,1.3907056757299883e-17,0.009648828864079816,0.8410436930776967,A
KY Robertson,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0030329372262012664,0.886200916505645,A
KY Rockcastle,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.01274972422374459,0.8939839036203518,A
KY Rowan,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.010073545547855528,0.8644158783686245,A
KY Russell,0.06565202755441311,0.0768920007517703,1.3907056757299883e-17,0.0037815477316431785,0.768974741770631,B
KY Scott,1.8195921493723328e-17,0.035435790453633285,1.3907056757299883e-17,0.013513411977102244,0.7564382542177187,A
KY Shelby,0.04082522460922311,0.10780798094500249,1.3907056757299883e-17,0.02993217316069804,0.6160741686512472,C
KY Simpson,0.051291869894719636,0.08532790714523646,1.3907056757299883e-17,0.010050734089797723,0.700922749722678,C
KY Spencer,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.015635140403778374,0.7691237334406232,A
KY Taylor,0.005581948635209855,0.05088538340262362,1.3907056757299883e-17,0.006551045835287771,0.8167858906461137,A
KY Todd,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.024290488672059556,0.866320899425004,A
KY Trigg,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.011446158016287357,0.842978392525936,A
KY Trimble,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.009954588486959192,0.8575405883105418,A
KY Union,1.8195921493723328e-17,0.022146675698804564,1.3907056757299883e-17,0.010838539231159532,0.8269909000616364,A
KY Warren,0.021994426085018032,0.022461675806421114,1.3907056757299883e-17,0.05854887725800419,0.6580557218375697,D
KY Washington,1.8195921493723328e-17,0.037261946193049754,1.3907056757299883e-17,0.01309982964122781,0.7948256579700063,A
KY Wayne,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.008386086919059966,0.8886858238642423,A
KY Webster,1.604765400421886e-15,0.06888559184279969,1.3907056757299883e-17,0.015582398056688856,0.7760604257655843,A
KY Whitley,1.8195921493723328e-17,0.02508447089386012,1.3907056757299883e-17,0.0063841226257228,0.8759038078855569,A
KY Wolfe,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0037270382088264815,0.9810514470257224,A
KY Woodford,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.015875344015993772,0.7836493146431673,A
LA Acadia,0.12267714508597455,0.25459844671224335,1.3907056757299883e-17,0.07555601885585837,0.3709970200131535,C
LA Allen,0.11206962351815791,0.2906165532284473,1.3907056757299883e-17,0.09930421732559551,0.27585453781314906,C
LA Ascension,0.13001575477407784,0.0444629834923199,1.3907056757299883e-17,0.047754735785279195,0.5669079984522063,B
LA Assumption,0.18704063327760967,0.11942408085187142,1.3907056757299883e-17,0.0520036798580907,0.48641026978490476,B
LA Avoyelles,0.07362954455787683,0.2043495379344225,1.3907056757299883e-17,0.041770381437278105,0.5334607640739905,C
LA Beauregard,0.04025998008448003,0.16814590978000268,1.3907056757299883e-17,0.03437694555538161,0.567861798067674,C
LA Bienville,0.46897079616530474,0.36415341068007284,1.3907056757299883e-17,7.828214744660323e-10,0.21632567769978775,B
LA Bossier,0.0670376434960882,0.1140658208869695,1.3907056757299883e-17,0.02857210331345345,0.60133421017615,C
LA Caddo,0.23709829868514504,0.05276660891287758,1.3907056757299883e-17,0.05375629300965116,0.525598977184655,B
LA Calcasieu,0.07015082810952629,0.14410922461658726,1.3907056757299883e-17,0.06126642727945263,0.5287079769373026,D
LA Caldwell,0.01866208557766523,0.10078720950565746,1.3907056757299883e-17,0.06168223048612326,0.653046483503364,D
LA Cameron,1.8195921493723328e-17,0.07303406709459359,1.3907056757299883e-17,0.057774234960434,0.6222830330517676,D
LA Catahoula,0.08320742888655258,0.09931604256419113,1.3907056757299883e-17,0.0890242115089672,0.5447731701497807,D
LA Claiborne,0.15402501142938235,0.08665617333532788,1.3907056757299883e-17,0.028892497112513058,0.6354738643900913,B
LA Concordia,0.07578219900858026,0.07168060362782692,1.3907056757299883e-17,0.03474769642446152,0.7045165039337251,B
LA De Soto,0.19247036808565882,0.13088373537518339,1.3907056757299883e-17,0.04234789878986225,0.5158782641423916,B
LA East Baton Rouge,0.16192314634572516,0.04033349891132292,1.3907056757299883e-17,0.05876078518190754,0.5551386147183075,B
LA East Carroll,1.8195921493723328e-17,0.17936686852044548,1.3907056757299883e-17,0.24317882367710986,0.03858425974549055,D
LA East Feliciana,0.37262561495235585,0.24594106229152915,1.3907056757299883e-17,0.06529787811159933,0.2423637659858255,B
LA Evangeline,0.006584230994405129,0.1818246963590995,1.3907056757299883e-17,0.04945826825197006,0.5901577458709076,C
LA Franklin,0.16046111794027204,0.20531051481334836,1.3907056757299883e-17,0.10189651863800965,0.33251933612442536,D
LA Grant,0.006059996240525386,0.254683339867117,1.3907056757299883e-17,0.016027328831916206,0.5476501109315696,C
LA Iberia,0.1529108827405116,0.12866859587196297,1.3907056757299883e-17,0.06522298519028284,0.4781894070233229,B
LA Iberville,0.3653885416109412,0.08651045098205201,1.3907056757299883e-17,0.07713575795806486,0.3567762883933905,B
LA Jackson,0.2063224580545914,0.23365621643586335,1.3907056757299883e-17,0.03362432026303794,0.4160377997703625,B
LA Jefferson,0.3285960754148043,0.04120150762563781,1.3907056757299883e-17,0.08773135966731871,0.36838503498875175,B
LA Jefferson Davis,0.0754105683656219,0.25583708503081104,1.3907056757299883e-17,0.051343890109125344,0.45121651789487177,C
LA Lafayette,0.04086029566205859,0.0733842661673401,1.3907056757299883e-17,0.06761693612402618,0.565844261197128,D
LA Lafourche,0.21565221994743478,0.07416950715944808,1.3907056757299883e-17,0.05847392286022065,0.499335463561918,B
LA Lasalle,1.8195921493723328e-17,0.11629037947990767,1.3907056757299883e-17,0.045243032215767115,0.6541825105160503,C
LA Lincoln,0.10132227379433001,0.11147824128835357,1.3907056757299883e-17,0.025368691749168705,0.5808167542221919,B
LA Livingston,0.06023459826035746,0.041787489781908424,1.3907056757299883e-17,0.04286396272614535,0.6724846638684561,D
LA Madison,0.041234166741253596,0.23770164623815912,1.3907056757299883e-17,0.1654308656520321,0.25490764949288525,D
LA Morehouse,0.07345231135829466,0.09670831048522667,1.3907056757299883e-17,0.04002785029076366,0.6560556257381004,D
LA Natchitoches,0.08755339335668814,0.09132467037159205,1.3907056757299883e-17,0.036787456341427424,0.617878349617598,B
LA Orleans,0.4000343483007322,0.006589831218554284,1.3907056757299883e-17,0.07840669288589712,0.3404730673559699,B
LA Ouachita,0.11485323165915015,0.061012578420626906,1.3907056757299883e-17,0.07217933237870246,0.5432508332119598,D
LA Plaquemines,0.2244552985659013,0.060850755362716516,1.3907056757299883e-17,0.037647844855055186,0.530780910901713,B
LA Pointe Coupee,0.29499079502726433,0.17971227204279094,1.3907056757299883e-17,0.05615583983332269,0.3641828265401282,B
LA Rapides,0.09702180445816327,0.13512954076605144,1.3907056757299883e-17,0.046715755290836776,0.553830384705383,B
LA Red River,0.22967540644440335,0.37340990158406884,1.3907056757299883e-17,0.017765216913474963,0.3188636249006773,B
LA Richland,0.03877086639489736,0.09313910476108586,1.3907056757299883e-17,0.07167247503843234,0.5749402133136573,D
LA Sabine,0.012643890298149352,0.16740159485787284,1.3907056757299883e-17,0.04830653022933343,0.5773370429033847,C
LA St. Bernard,0.1511004011218615,0.0243077757974558,1.3907056757299883e-17,0.06756539458489347,0.5867499185028516,B
LA St. Charles,0.2657293346340344,0.06573290144613127,1.3907056757299883e-17,0.05924866094216927,0.4449490460158152,B
LA St. Helena,0.028488559200366498,0.08390243581924714,1.3907056757299883e-17,0.07134136498936201,0.6170767880564667,D
LA St. James,0.3609825322980512,0.10417106621142107,1.3907056757299883e-17,0.05909949000145041,0.3457720230322417,B
LA St. John The Baptist,0.565445032395461,0.1394931562736204,1.3907056757299883e-17,0.057907655582628774,0.19844325548565353,B
LA St. Landry,0.17721635064422264,0.17839886226722,1.3907056757299883e-17,0.047625389271684124,0.46124448988039796,B
LA St. Martin,0.13872967014540166,0.09761377654957941,1.3907056757299883e-17,0.06469777381284908,0.5096457588649587,B
LA St. Mary,0.18636553456716884,0.19806145392100516,1.3907056757299883e-17,0.049187196778275766,0.433012218180623,B
LA St. Tammany,0.18269127265918045,0.055770459927288386,1.3907056757299883e-17,0.034176394489496255,0.558771832172254,B
LA Tangipahoa,0.08743117403304981,0.07570104059642187,1.3907056757299883e-17,0.058404902442785255,0.604168452603458,D
LA Tensas,1.8195921493723328e-17,0.12044839045535674,1.3907056757299883e-17,0.049844523455210996,0.6441852647260071,C
LA Terrebonne,0.13597494392730855,0.06700954350364458,1.3907056757299883e-17,0.05550920597946961,0.5840247289945866,B
LA Union,0.24242611533394182,0.16878510933283195,1.3907056757299883e-17,0.05551058905130641,0.40165950320973587,B
LA Vermilion,0.015617959392516395,0.17194473572519853,1.3907056757299883e-17,0.04185894722458766,0.570752890820199,C
LA Vernon,0.01896034503571977,0.20173142253853818,1.3907056757299883e-17,0.01827008477982192,0.5856345339848529,C
LA Washington,0.23577039300299074,0.08464753150260267,1.3907056757299883e-17,0.04920848200950657,0.5656006875994752,B
LA Webster,0.06061257863263251,0.05431870661286591,1.3907056757299883e-17,0.059651896412875605,0.6369759238345286,D
LA West Baton Rouge,0.29615276179073363,0.14273165262710413,1.3907056757299883e-17,0.03184218294217127,0.42918101051912205,B
LA West Carroll,0.055345411778003256,0.2133178071311097,1.3907056757299883e-17,0.0447794386521358,0.5110495640389828,C
LA West Feliciana,0.2120678276565409,0.15690564399085238,1.3907056757299883e-17,0.054983688730346425,0.4009313122699856,B
LA Winn,0.0835873205969865,0.263873335015582,1.3907056757299883e-17,0.06448691976778514,0.39697974630178834,C
ME Androscoggin,0.012211391607513994,0.0036795093940263676,1.3907056757299883e-17,0.01564905262021169,0.7601164654332566,A
ME Aroostook,0.00315016561632801,0.004888096416874461,1.3907056757299883e-17,0.00015788657981878398,0.8098710790890982,A
ME Cumberland,0.05667685487841113,1.6790517120906323e-11,1.3907056757299883e-17,0.01497393948200151,0.660323049554384,B
ME Franklin,0.015051024233570125,0.006017635968463861,1.3907056757299883e-17,0.0036482098763011162,0.7639227842671229,A
ME Hancock,0.004757568949249669,0.004515207456434086,1.3907056757299883e-17,1.9138715436542093e-11,0.7664032077790723,A
ME Kennebec,0.023023138861085535,2.6928226811992967e-17,1.3907056757299883e-17,0.0029738135697906782,0.7707078370369385,A
ME Knox,0.007976902245684505,0.00657590476261614,1.3907056757299883e-17,0.0004406533979479054,0.738233290161148,A
ME Lincoln,0.0021158961715810783,0.007094272235684568,1.3907056757299883e-17,0.0018682614889804425,0.7566873725486352,A
ME Oxford,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0027796496995315203,0.7810736869261907,A
ME Penobscot,0.005560066455915835,0.003184062126260326,1.3907056757299883e-17,0.002206828659219387,0.790328845943326,A
ME Piscataquis,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.000498260611206726,0.8174191681829897,A
ME Sagadahoc,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.00428486046252154,0.7389363504565496,A
ME Somerset,0.0013442290100284125,0.006997956786121889,1.3907056757299883e-17,0.0018827310358245665,0.8062546916315375,A
ME Waldo,0.10620282852115834,0.03609610334585745,1.3907056757299883e-17,1.0618836698677245e-17,0.6424907499068027,B
ME Washington,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0004297152074240213,0.8209383299194855,A
ME York,0.01796049011190225,2.6928226811992967e-17,1.3907056757299883e-17,0.007367838158427011,0.7292524693915767,A
MD Allegany,0.07325674822864739,0.03554716747582758,1.3907056757299883e-17,0.0047544054756038095,0.7299294604747165,B
MD Anne Arundel,0.09159657688760527,2.838735746728422e-11,1.3907056757299883e-17,0.028743192073772367,0.6363296415959536,B
MD Baltimore City,0.1445327030034467,0.013709588221079792,1.3907056757299883e-17,0.04867999483485428,0.5623977408208932,B
MD Baltimore,0.13547891318008737,0.016577940155224544,1.3907056757299883e-17,0.032156242248559425,0.5646813178183175,B
MD Calvert,0.06390506183677416,0.010405035026737727,1.3907056757299883e-17,0.013355291960302761,0.7298353847396235,B
MD Caroline,0.01648209215054923,0.013603969344138133,1.3907056757299883e-17,0.044776569951392065,0.6544466798876918,D
MD Carroll,0.15859830608502057,0.005949457500636055,1.3907056757299883e-17,0.010670837131941443,0.6716255396310503,B
MD Cecil,0.07283919004196172,0.00582941438608397,1.3907056757299883e-17,0.012745451920198743,0.7059734243731989,B
MD Charles,0.13957134461083104,0.023813067002543247,1.3907056757299883e-17,0.02081600036660454,0.637309294965235,B
MD Dorchester,0.03668010720723053,0.008179620664522345,1.3907056757299883e-17,0.033651962271248746,0.6641450278110859,A
MD Frederick,0.11966202091021089,4.27804873173292e-9,1.3907056757299883e-17,0.025564540901811723,0.6297421120714538,B
MD Garrett,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0038697815766942155,0.7566565067048122,A
MD Harford,0.06022663182010351,0.011679901070133945,1.3907056757299883e-17,0.01542691586536125,0.6358544039708528,B
MD Howard,0.06927349002244693,0.0006627606668475837,1.3907056757299883e-17,0.028039318737347194,0.6667078201049318,B
MD Kent,0.28205778403147774,0.11663774331213995,1.3907056757299883e-17,0.009997108947032778,0.4251987896681564,B
