GA Candler,0.41302168,0.76778716,0.0066193393,C
GA Carroll,0.7493512,0.17810078,0.5537573,A
GA Catoosa,0.72665536,0.4236121,0.2320052,B
GA Charlton,0.5346254,0.51233613,0.25373772,B
GA Chatham,0.7735981,0.24116,0.46453246,A
GA Chattahoochee,0.21460639,0.6441458,0.26484093,C
GA Chattooga,0.18628784,0.5204679,0.49825764,A
GA Cherokee,0.7109693,0.18914492,0.55172,A
GA Clarke,0.751506,0.24279682,0.47001043,A
GA Clay,4.1799305e-7,0.6017255,0.500945,C
GA Clayton,0.8454456,0.10619956,0.56989986,A
GA Clinch,0.593867,0.48861152,0.2551643,B
GA Cobb,0.80752254,0.11381761,0.5953675,A
GA Coffee,0.69767034,0.2764837,0.4710308,A
GA Colquitt,0.5309838,0.34154603,0.50682026,A
GA Columbia,0.69610435,0.28371805,0.44262114,A
GA Cook,0.34145167,0.4252933,0.518356,A
GA Coweta,0.74277663,0.2042661,0.51424325,A
GA Crawford,0.61756957,0.6532406,0.0026456832,B
GA Crisp,0.69685787,0.2666714,0.4848969,A
GA Dade,0.30894768,0.43678454,0.5213111,A
GA Dawson,0.39761746,0.35052642,0.5657904,A
GA Decatur,0.52482396,0.35636914,0.49149528,A
GA DeKalb,0.8782407,0.0899706,0.5741272,A
GA Dodge,0.34335735,0.41981998,0.5246654,A
GA Dooly,0.2914563,0.36772564,0.6335577,A
GA Dougherty,0.7413611,0.18829818,0.56356215,A
GA Douglas,0.7667242,0.15951934,0.55875415,A
GA Early,0.48930216,0.32126784,0.56027764,A
GA Echols,4.5785808e-5,0.96606416,0.0044165207,C
GA Effingham,0.65237963,0.34016278,0.39749706,A
GA Elbert,0.6410701,0.6483146,0.0025212795,B
GA Emanuel,0.72506166,0.4417933,0.22552271,B
GA Evans,0.29313767,0.8318472,0.011947798,C
GA Fannin,0.51445925,0.39444634,0.43577495,A
GA Fayette,0.7448106,0.1699809,0.5599647,A
GA Floyd,0.7339986,0.26306438,0.46224415,A
GA Forsyth,0.5639268,0.23413035,0.5795318,A
GA Franklin,0.33071747,0.4408869,0.5078778,A
GA Fulton,0.8576725,0.10928281,0.57370716,A
GA Gilmer,0.25038788,0.6599529,0.269632,C
GA Glascock,6.535565e-10,0.94433343,1.672283e-5,C
GA Glynn,0.75143796,0.28991187,0.41428345,A
GA Gordon,0.66991335,0.28098997,0.47663292,A
GA Grady,0.33286417,0.39860448,0.56698805,A
GA Greene,0.3815226,0.39242634,0.5443778,A
GA Gwinnett,0.81103694,0.12849015,0.56666446,A
GA Habersham,0.31106287,0.36834574,0.6151815,A
GA Hall,0.7195919,0.23752876,0.5017767,A
GA Hancock,0.037578754,0.40416557,0.7549526,A
GA Haralson,0.71165806,0.22633389,0.5048896,A
GA Harris,0.48320845,0.3594124,0.49303728,A
GA Hart,0.42148873,0.75985146,0.0071040965,C
GA Heard,0.21788515,0.41017646,0.58291256,A
GA Henry,0.7819002,0.15286177,0.5514053,A
GA Houston,0.73609155,0.25634778,0.46556488,A
GA Irwin,0.3801541,0.466907,0.43627703,A
GA Jackson,0.51185656,0.36054337,0.4758205,A
GA Jasper,0.26141143,0.6155229,0.31277588,C
GA Jeff Davis,0.4952524,0.40878242,0.430654,A
GA Jefferson,0.32176527,0.43498105,0.5231062,A
GA Jenkins,5.0826856e-8,0.61491746,0.49070767,C
GA Johnson,0.29373658,0.40714765,0.5701856,A
GA Jones,0.7179194,0.59819853,0.0009279484,B
GA Lamar,0.7363588,0.21071124,0.51574844,A
GA Lanier,0.33442447,0.40741488,0.54623747,A
GA Laurens,0.67105573,0.34204412,0.40063,A
GA Lee,0.6326196,0.27012402,0.5154641,A
GA Liberty,0.8079835,0.39787573,0.21575662,B
GA Lincoln,0.168073,0.63850045,0.35330802,C
GA Long,0.715232,0.43371105,0.2204232,B
GA Lowndes,0.7368723,0.28088707,0.43443564,A
GA Lumpkin,0.5362291,0.36815435,0.44948596,A
GA Macon,0.38105723,0.3769062,0.55398905,A
GA Madison,0.50434077,0.38722423,0.44536883,A
GA Marion,0.00033364486,0.58919823,0.5474588,C
GA McDuffie,0.49227294,0.35009238,0.5126001,A
GA McIntosh,0.43590635,0.56588227,0.25645894,B
GA Meriwether,0.5330856,0.30294254,0.5384891,A
GA Miller,0.5321334,0.7057815,0.0016295469,B
GA Mitchell,0.30778408,0.34127405,0.66033226,A
GA Monroe,0.5043425,0.3367452,0.51556045,A
GA Montgomery,0.24514247,0.8549297,0.005984825,C
GA Morgan,0.61911774,0.6540608,0.0038998718,B
GA Murray,0.51954377,0.38807663,0.42889088,A
GA Muscogee,0.7805378,0.2281854,0.47460476,A
GA Newton,0.77489644,0.17660859,0.5280507,A
GA Oconee,0.39301786,0.5594328,0.29472107,B
GA Oglethorpe,0.6542672,0.28766212,0.47242674,A
GA Paulding,0.7269716,0.19483434,0.5262482,A
GA Peach,0.52974117,0.33636084,0.5119032,A
GA Pickens,0.28831568,0.4474831,0.5128798,A
GA Pierce,0.3339044,0.39601097,0.5641258,A
GA Pike,0.31650296,0.32798937,0.6418527,A
GA Polk,0.76214284,0.4272809,0.21406853,B
GA Pulaski,0.31941292,0.4119012,0.5542491,A
GA Putnam,0.51990163,0.33035022,0.52200824,A
GA Quitman,0.017295672,0.59313947,0.49480537,C
GA Rabun,0.37119213,0.43732327,0.4885818,A
GA Randolph,0.012239077,0.4286589,0.74035776,A
